151,150,file_name,1028,60,63,64,65,112,142,52,100,9818,48,49,44,40,41,1,541,6,9,8,75,200,115,9509,205,207,9524,9525,9506,20,9843,76,108,127,128,129,442,167,58,11,10,39,38,15,14,17,98,55,32,57,56,37,50,35,34,9515,59,116,9513,54,111,31,110
,,DR/input_log_file.txt,,,,,,,,20190502-08:00:14.133,,,,BLPTB,,,,,,,268,FIX.4.2,,201909,10267,,16,,,,,,,,,Z,,,,FUT,BLP_FOR:,,,,7,,,2.01905E+19,,BAU9,1,,SEBWHITE,10000:1556780953:152357:1013053,19917872,Q,1608,,,19917872,,1,,98.025,
4,1,DR/input_log_file.txt,,20190502-08:00:14.442,,,IX9895706-0,,,20190502-08:00:14,EUREX,,,SEBWHITE,0,1,1bZ7sWu_39,4000,20191220,121.5,490,FIX.4.2,20190502,201912,,20190502:398:90063,20,EUREX,1,20190502,Index,0,,102,,,10267,19917872,1,FUT,12526902,1bZ7sWu_39,250,1,7,EUR,3,2.01905E+19,,DEDZ9,1,19917872,BLPTB,10000:1556780957:393643:90063,,8,1613,N,0,,4,2,7,121.5,1
,,DR/input_log_file.txt,,,,,,,,20190502-08:00:14.446,,,,BLPTB,,,,,,,266,FIX.4.2,,201912,10267,,20,,,,,,,,,Z,,,,FUT,BLP_FOR:,,,,7,,,2.01905E+19,,DEDZ9,1,,SEBWHITE,10000:1556780957:393643:90063,19917872,Q,1609,,,19917872,,2,,121.5,
50,1,DR/input_log_file.txt,,20190502-08:00:15.025,,,IX21764754-0,,,20190502-08:00:15,CME,,,SEBWHITE,70.33,2,kLL23oI_23,&SECDESKASQ,20190617,70.31486486,514,FIX.4.2,20190502,201906,,20190502:1592:0,17,CME,100,20190502,Curncy,0,,102,,,10267,19917872,1,FUT,12526885,kLL23oI_23,177,1,87,USD,37,2.01905E+19,,ADM9,1,19917872,BLPTB,10000:1556780952:521547:1120011,,8,1614,N,0,,4,2,87,70.33,0
,,DR/input_log_file.txt,,,,,,,,20190502-08:00:15.030,,,,BLPTB,,,,,,,268,FIX.4.2,,201906,10267,,17,,,,,,,,,Z,,,,FUT,BLP_FOR:,,,,87,,,2.01905E+19,,ADM9,1,,SEBWHITE,10000:1556780952:521547:1120011,19917872,Q,1610,,,19917872,,2,,70.33,
3,1,DR/input_log_file.txt,,20190502-08:00:17.354,,,IX9471116-0,,,20190502-08:00:17,CME,,,SEBWHITE,97.485,2,96U7l47_9,&SECDESKASQ,20190916,97.485,497,FIX.4.2,20190502,201909,,20190502:1592:0,16,CME,1,20190502,Comdty,0,,102,,,10267,19917872,1,FUT,12526870,96U7l47_9,247,1,7,USD,4,2.01905E+19,,EDU9,1,19917872,BLPTB,10000:1556780922:680980:1098011,,8,1615,N,0,,4,2,7,97.485,0
,,DR/input_log_file.txt,,,,,,,,20190502-08:00:17.359,,,,BLPTB,,,,,,,268,FIX.4.2,,201909,10267,,16,,,,,,,,,Z,,,,FUT,BLP_FOR:,,,,7,,,2.01905E+19,,EDU9,1,,SEBWHITE,10000:1556780922:680980:1098011,19917872,Q,1611,,,19917872,,2,,97.485,
7,1,DR/input_log_file.txt,,20190502-08:00:25.955,,,IX44205997-0,,,20190502-08:00:25,EUREX,,,SEBWHITE,0,1,c4ppQJW_30,4000,20190606,132.872857,498,FIX.4.2,20190502,201906,,20190502:398:40063,6,EUREX,1,20190502,Comdty,0,,102,,,10267,19917872,1,FUT,12526893,c4ppQJW_30,250,1,14,EUR,7,2.01905E+19,,OEM9,1,19917872,BLPTB,10000:1556780954:665574:40063,,8,1616,N,0,,4,2,14,132.86,1
,,DR/input_log_file.txt,,,,,,,,20190502-08:00:25.960,,,,BLPTB,,,,,,,266,FIX.4.2,,201906,10267,,6,,,,,,,,,Z,,,,FUT,BLP_FOR:,,,,14,,,2.01905E+19,,OEM9,1,,SEBWHITE,10000:1556780954:665574:40063,19917872,Q,1612,,,19917872,,2,,132.86,
42,1,DR/input_log_file.txt,,20190502-08:00:30.532,,,IX40495484-0,,,20190502-08:00:30,NYBOT,,,SEBWHITE,1078.5,2,N99LMz6_49,A38840,20190621,1078.6125,504,FIX.4.2,20190502,201906,,20190502:3356:0,21,NYBOT,1,20190502,Index,0,,6,,,10267,19917872,1,FUT,12526912,N99LMz6_49,51,1,74,USD,32,2.01905E+19,,MESM9,1,19917872,BLPTB,10000:1556781009:602118:1027009,,8,1617,N,0,,4,1,74,1078.5,0
,,DR/input_log_file.txt,,,,,,,,20190502-08:00:30.538,,,,BLPTB,,,,,,,270,FIX.4.2,,201906,10267,,21,,,,,,,,,Z,,,,FUT,BLP_FOR:,,,,74,,,2.01905E+19,,MESM9,1,,SEBWHITE,10000:1556781009:602118:1027009,19917872,Q,1613,,,19917872,,1,,1078.5,
3,1,DR/input_log_file.txt,,20190502-08:00:34.277,,,IX46731738-0,,,20190502-08:00:34,AMSTERDAM,,,SEBWHITE,565.55,2,b07e2b3_21,4000,20190517,564.9625,506,FIX.4.2,20190502,201905,,20190502:2047:0,17,AMSTERDAM,1,20190502,Index,0,,102,,,10267,19917872,1,FUT,12526883,b07e2b3_21,212,1,7,EUR,4,2.01905E+19,,EOK9,1,19917872,BLPTB,10000:1556780951:871018:1002001,,8,1618,N,0,,4,2,7,565.55,0
,,DR/input_log_file.txt,,,,,,,,20190502-08:00:34.281,,,,BLPTB,,,,,,,268,FIX.4.2,,201905,10267,,17,,,,,,,,,Z,,,,FUT,BLP_FOR:,,,,7,,,2.01905E+19,,EOK9,1,,SEBWHITE,10000:1556780951:871018:1002001,19917872,Q,1614,,,19917872,,2,,565.55,
30,1,DR/input_log_file.txt,,20190502-08:00:36.495,,,IX21764760-0,,,20190502-08:00:36,CME,,,SEBWHITE,131.05,2,L708nRZ_27,&SECDESKASQ,20190617,130.9829167,516,FIX.4.2,20190502,201906,,20190502:1592:0,17,CME,100,20190502,Curncy,0,,102,,,10267,19917872,1,FUT,12526889,L708nRZ_27,247,1,54,USD,24,2.01905E+19,,BPM9,1,19917872,BLPTB,10000:1556780953:767412:1130011,,8,1619,N,0,,4,2,54,131.05,0
,,DR/input_log_file.txt,,,,,,,,20190502-08:00:36.500,,,,BLPTB,,,,,,,269,FIX.4.2,,201906,10267,,17,,,,,,,,,Z,,,,FUT,BLP_FOR:,,,,54,,,2.01905E+19,,BPM9,1,,SEBWHITE,10000:1556780953:767412:1130011,19917872,Q,1615,,,19917872,,2,,131.05,
49,1,DR/input_log_file.txt,,20190502-08:00:37.063,,,IX21764754-0,,,20190502-08:00:37,CME,,,SEBWHITE,70.33,2,kLL23oI_23,&SECDESKASQ,20190617,70.31526316,514,FIX.4.2,20190502,201906,,20190502:1592:0,17,CME,100,20190502,Curncy,0,,102,,,10267,19917872,1,FUT,12526885,kLL23oI_23,187,1,87,USD,38,2.01905E+19,,ADM9,1,19917872,BLPTB,10000:1556780952:521547:1120011,,8,1620,N,0,,4,2,87,70.33,0
,,DR/input_log_file.txt,,,,,,,,20190502-08:00:37.068,,,,BLPTB,,,,,,,268,FIX.4.2,,201906,10267,,17,,,,,,,,,Z,,,,FUT,BLP_FOR:,,,,87,,,2.01905E+19,,ADM9,1,,SEBWHITE,10000:1556780952:521547:1120011,19917872,Q,1616,,,19917872,,2,,70.33,
,,DR/input_log_file.txt,,,,,,C.0648.0655.0651.080044,,20190502-08:00:44,,,,SEBWHITE,,,,,,,83,FIX.4.2,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,BLPTB,,,1,1621,,,,,,,,
,,DR/input_log_file.txt,,,,,,C.0648.0655.0651.080044,,20190502-08:00:44.081,,,,BLPTB,,,,,,,87,FIX.4.2,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,SEBWHITE,,,0,1617,,,,,,,,
,,DR/input_log_file.txt,,,,,,,,20190502-08:00:44,,,,SEBWHITE,99.09,2,MnIGpQG_12,4000,,99.09,501,FIX.4.2,,,,,,,,,,0,,,,,10267,19917872,,,,MnIGpQG_12,,1,154,GBP,67,2.01905E+19,,L,1,19917872,BLPTB,10000:1556780923:609671:1038019,,8,1622,,,,,2,,99.09,
,,DR/input_log_file.txt,,,,,,,,20190502-08:00:44.099,,,,BLPTB,,,,,,,269,FIX.4.2,,201909,10267,,,,,,,,,,,Z,,,,FUT,,,,,154,,,2.01905E+19,,L,1,,SEBWHITE,10000:1556780923:609671:1038019,19917872,Q,1618,,,19917872,,2,,99.09,
12,1,DR/input_log_file.txt,,20190502-08:00:58.011,,,IX43023568-0,,,20190502-08:00:58,MONT,,,SEBWHITE,138.07,2,7Qw7HIx_5,A38840,20190619,138.0818182,507,FIX.4.2,20190502,201906,,20190502:2789:0,19,MONT,1,20190502,Comdty,0,,6,,,10267,19917872,1,FUT,12526866,7Qw7HIx_5,41,1,23,CAD,11,2.01905E+19,,CNM9,1,19917872,BLPTB,10000:1556780921:454468:1007053,,8,1623,N,0,,4,1,23,138.07,0
,,DR/input_log_file.txt,,,,,,,,20190502-08:00:58.016,,,,BLPTB,,,,,,,269,FIX.4.2,,201906,10267,,19,,,,,,,,,Z,,,,FUT,BLP_FOR:,,,,23,,,2.01905E+19,,CNM9,1,,SEBWHITE,10000:1556780921:454468:1007053,19917872,Q,1619,,,19917872,,1,,138.07,
23,1,DR/input_log_file.txt,,20190502-08:01:01.613,,,IX38464458-0,,,20190502-08:01:01,CME,,,SEBWHITE,66.39,2,fXd1uY3_42,&SECDESKASQ,20190617,66.38611111,514,FIX.4.2,20190502,201906,,20190502:1592:0,17,CME,100,20190502,Curncy,0,,102,,,10267,19917872,1,FUT,12526905,fXd1uY3_42,4,1,41,USD,18,2.01905E+19,,NVM9,1,19917872,BLPTB,10000:1556781007:443118:1143011,,8,1624,N,0,,4,1,41,66.39,0
,,DR/input_log_file.txt,,,,,,,,20190502-08:01:01.618,,,,BLPTB,,,,,,,268,FIX.4.2,,201906,10267,,17,,,,,,,,,Z,,,,FUT,BLP_FOR:,,,,41,,,2.01905E+19,,NVM9,1,,SEBWHITE,10000:1556781007:443118:1143011,19917872,Q,1620,,,19917872,,1,,66.39,
,,DR/input_log_file.txt,,,,,,,,20190502-08:01:14,,,,SEBWHITE,99.09,2,MnIGpQG_12,4000,,99.09,501,FIX.4.2,,,,,,,,,,0,,,,,10267,19917872,,,,MnIGpQG_12,,1,154,GBP,68,2.01905E+19,,L,1,19917872,BLPTB,10000:1556780923:609671:1038019,,8,1625,,,,,2,,99.09,
,,DR/input_log_file.txt,,,,,,,,20190502-08:01:14.098,,,,BLPTB,,,,,,,269,FIX.4.2,,201909,10267,,,,,,,,,,,Z,,,,FUT,,,,,154,,,2.01905E+19,,L,1,,SEBWHITE,10000:1556780923:609671:1038019,19917872,Q,1621,,,19917872,,2,,99.09,
48,1,DR/input_log_file.txt,,20190502-08:01:29.759,,,IX21764754-0,,,20190502-08:01:29,CME,,,SEBWHITE,70.32,2,kLL23oI_23,&SECDESKASQ,20190617,70.31538462,514,FIX.4.2,20190502,201906,,20190502:1592:0,17,CME,100,20190502,Curncy,0,,102,,,10267,19917872,1,FUT,12526885,kLL23oI_23,205,1,87,USD,39,2.01905E+19,,ADM9,1,19917872,BLPTB,10000:1556780952:521547:1120011,,8,1626,N,0,,4,2,87,70.32,0
,,DR/input_log_file.txt,,,,,,,,20190502-08:01:29.764,,,,BLPTB,,,,,,,268,FIX.4.2,,201906,10267,,17,,,,,,,,,Z,,,,FUT,BLP_FOR:,,,,87,,,2.01905E+19,,ADM9,1,,SEBWHITE,10000:1556780952:521547:1120011,19917872,Q,1622,,,19917872,,2,,70.32,
3,1,DR/input_log_file.txt,,20190502-08:01:37.625,,,IX44335990-0,,,20190502-08:01:37,ECBOT,,,SEBWHITE,123.40625,2,0b18Onu_51,&SECDESKASQ,20190619,123.40625,514,FIX.4.2,20190502,201906,,20190502:3980:0,19,ECBOT,1,20190502,Comdty,0,,102,,,10267,19917872,1,FUT,12526915,0b18Onu_51,72,1,7,USD,4,2.01905E+19,,TYM9,1,19917872,BLPTB,10000:1556781010:259576:1149011,,8,1627,N,0,,4,2,7,123.40625,0
,,DR/input_log_file.txt,,,,,,,,20190502-08:01:37.630,,,,BLPTB,,,,,,,271,FIX.4.2,,201906,10267,,19,,,,,,,,,Z,,,,FUT,BLP_FOR:,,,,7,,,2.01905E+19,,TYM9,1,,SEBWHITE,10000:1556781010:259576:1149011,19917872,Q,1623,,,19917872,,2,,123.40625,
,,DR/input_log_file.txt,,,,,,C.0656.065C.0658.080144,,20190502-08:01:44,,,,SEBWHITE,,,,,,,83,FIX.4.2,,,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,BLPTB,,,1,1628,,,,,,,,
,,DR/input_log_file.txt,,,,,,C.0656.065C.0658.080144,,20190502-08:01:44.094,,,,BLPTB,,,,,,,87,FIX.4.2,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,SEBWHITE,,,0,1624,,,,,,,,
16,1,DR/input_log_file.txt,,20190502-08:02:00.125,,,IX46677679-0,,,20190502-08:02:00,SSTE,,,SEBWHITE,1658.5,2,290C6V7_41,4000,20190517,1660.232143,509,FIX.4.2,20190502,201905,,20190502:9988:0,17,SSTE,1,20190502,Index,0,,102,,,10267,19917872,1,FUT,12526904,290C6V7_41,231,1,30,SEK,14,2.01905E+19,,QCK9,1,19917872,BLPTB,10000:1556781007:107352:1002054,,8,1629,N,0,,4,2,30,1658.5,0
,,DR/input_log_file.txt,,,,,,,,20190502-08:02:00.130,,,,BLPTB,,,,,,,269,FIX.4.2,,201905,10267,,17,,,,,,,,,Z,,,,FUT,BLP_FOR:,,,,30,,,2.01905E+19,,QCK9,1,,SEBWHITE,10000:1556781007:107352:1002054,19917872,Q,1625,,,19917872,,2,,1658.5,
7,1,DR/input_log_file.txt,,20190502-08:02:04.541,,,IX35930256-0,,,20190502-08:02:04,EUREX,,,SEBWHITE,0,1,27F0wO8_55,4000,20190621,3445.285714,499,FIX.4.2,20190502,201906,,20190502:398:100063,21,EUREX,1,20190502,Index,0,,102,,,10267,19917872,1,FUT,12526919,27F0wO8_55,162,1,14,EUR,7,2.01905E+19,,VGM9,1,19917872,BLPTB,10000:1556781011:503723:100063,,8,1630,N,0,,4,2,14,3447,1
,,DR/input_log_file.txt,,,,,,,,20190502-08:02:04.547,,,,BLPTB,,,,,,,266,FIX.4.2,,201906,10267,,21,,,,,,,,,Z,,,,FUT,BLP_FOR:,,,,14,,,2.01905E+19,,VGM9,1,,SEBWHITE,10000:1556781011:503723:100063,19917872,Q,1626,,,19917872,,2,,3447,
10,1,DR/input_log_file.txt,,20190502-08:02:10.965,,,IX44205769-0,,,20190502-08:02:10,EUREX,,,SEBWHITE,0,1,7QfSPIV_37,4000,20190606,111.907778,500,FIX.4.2,20190502,201906,,20190502:398:80063,6,EUREX,1,20190502,Comdty,0,,102,,,10267,19917872,1,FUT,12526900,7QfSPIV_37,209,1,19,EUR,9,2.01905E+19,,DUM9,1,19917872,BLPTB,10000:1556780956:813529:80063,,8,1631,N,0,,4,2,19,111.91,1
,,DR/input_log_file.txt,,,,,,,,20190502-08:02:10.970,,,,BLPTB,,,,,,,266,FIX.4.2,,201906,10267,,6,,,,,,,,,Z,,,,FUT,BLP_FOR:,,,,19,,,2.01905E+19,,DUM9,1,,SEBWHITE,10000:1556780956:813529:80063,19917872,Q,1627,,,19917872,,2,,111.91,
,,DR/input_log_file.txt,,,,,,,,20190502-08:02:13,,,,SEBWHITE,99.09,2,MnIGpQG_12,4000,,99.09,501,FIX.4.2,,,,,,,,,,0,,,,,10267,19917872,,,,MnIGpQG_12,,1,154,GBP,69,2.01905E+19,,L,1,19917872,BLPTB,10000:1556780923:609671:1038019,,8,1632,,,,,2,,99.09,
,,DR/input_log_file.txt,,,,,,,,20190502-08:02:13.100,,,,BLPTB,,,,,,,269,FIX.4.2,,201909,10267,,,,,,,,,,,Z,,,,FUT,,,,,154,,,2.01905E+19,,L,1,,SEBWHITE,10000:1556780923:609671:1038019,19917872,Q,1628,,,19917872,,2,,99.09,
3,1,DR/input_log_file.txt,,20190502-08:02:19.295,,,IX44336122-0,,,20190502-08:02:19,ECBOT,,,SEBWHITE,164.625,2,e9SE4Hu_26,&SECDESKASQ,20190619,164.671875,512,FIX.4.2,20190502,201906,,20190502:3980:0,19,ECBOT,1,20190502,Comdty,0,,102,,,10267,19917872,1,FUT,12526888,e9SE4Hu_26,237,1,7,USD,4,2.01905E+19,,WNM9,1,19917872,BLPTB,10000:1556780953:461606:1127011,,8,1633,N,0,,4,1,7,164.625,0
,,DR/input_log_file.txt,,,,,,,,20190502-08:02:19.301,,,,BLPTB,,,,,,,269,FIX.4.2,,201906,10267,,19,,,,,,,,,Z,,,,FUT,BLP_FOR:,,,,7,,,2.01905E+19,,WNM9,1,,SEBWHITE,10000:1556780953:461606:1127011,19917872,Q,1629,,,19917872,,1,,164.625,
10,1,DR/input_log_file.txt,,20190502-08:02:22.116,,,IX44335936-0,,,20190502-08:02:22,ECBOT,,,SEBWHITE,147.375,2,HcupAq4_59,&SECDESKASQ,20190619,147.3958333,521,FIX.4.2,20190502,201906,,20190502:3980:0,19,ECBOT,1,20190502,Comdty,0,,102,,,10267,19917872,1,FUT,12526923,HcupAq4_59,71,1,19,USD,9,2.01905E+19,,USM9,1,19917872,BLPTB,10000:1556781012:807460:1154011,,8,1634,N,0,,4,1,19,147.375,0
,,DR/input_log_file.txt,,,,,,,,20190502-08:02:22.120,,,,BLPTB,,,,,,,270,FIX.4.2,,201906,10267,,19,,,,,,,,,Z,,,,FUT,BLP_FOR:,,,,19,,,2.01905E+19,,USM9,1,,SEBWHITE,10000:1556781012:807460:1154011,19917872,Q,1630,,,19917872,,1,,147.375,
29,1,DR/input_log_file.txt,,20190502-08:02:26.109,,,IX21764760-0,,,20190502-08:02:26,CME,,,SEBWHITE,131.02,2,L708nRZ_27,&SECDESKASQ,20190617,130.9844,508,FIX.4.2,20190502,201906,,20190502:1592:0,17,CME,100,20190502,Curncy,0,,102,,,10267,19917872,1,FUT,12526889,L708nRZ_27,69,1,54,USD,25,2.01905E+19,,BPM9,1,19917872,BLPTB,10000:1556780953:767412:1130011,,8,1635,N,0,,4,2,54,131.02,0
,,DR/input_log_file.txt,,,,,,,,20190502-08:02:26.113,,,,BLPTB,,,,,,,269,FIX.4.2,,201906,10267,,17,,,,,,,,,Z,,,,FUT,BLP_FOR:,,,,54,,,2.01905E+19,,BPM9,1,,SEBWHITE,10000:1556780953:767412:1130011,19917872,Q,1631,,,19917872,,2,,131.02,
41,1,DR/input_log_file.txt,,20190502-08:02:28.344,,,IX40495484-0,,,20190502-08:02:28,NYBOT,,,SEBWHITE,1078.6,2,N99LMz6_49,A38840,20190621,1078.612121,511,FIX.4.2,20190502,201906,,20190502:3356:0,21,NYBOT,1,20190502,Index,0,,6,,,10267,19917872,1,FUT,12526912,N99LMz6_49,166,1,74,USD,33,2.01905E+19,,MESM9,1,19917872,BLPTB,10000:1556781009:602118:1027009,,8,1636,N,0,,4,1,74,1078.6,0
,,DR/input_log_file.txt,,,,,,,,20190502-08:02:28.348,,,,BLPTB,,,,,,,270,FIX.4.2,,201906,10267,,21,,,,,,,,,Z,,,,FUT,BLP_FOR:,,,,74,,,2.01905E+19,,MESM9,1,,SEBWHITE,10000:1556781009:602118:1027009,19917872,Q,1632,,,19917872,,1,,1078.6,
7,1,DR/input_log_file.txt,,20190502-08:02:29.798,,,IX32745616-0,,,20190502-08:02:29,NYBOT,,,SEBWHITE,12.19,2,ObsR91Y_56,A38840,20190628,12.19666667,507,FIX.4.2,20190502,201906,,20190502:3356:0,28,NYBOT,1,20190502,Comdty,0,,6,,,10267,19917872,1,FUT,12526920,ObsR91Y_56,137,1,10,USD,3,2.01905E+19,,SBN9,1,19917872,BLPTB,10000:1556781011:823212:1028009,,8,1637,N,0,,4,2,10,12.19,0
,,DR/input_log_file.txt,,,,,,,,20190502-08:02:29.802,,,,BLPTB,,,,,,,268,FIX.4.2,,201906,10267,,28,,,,,,,,,Z,,,,FUT,BLP_FOR:,,,,10,,,2.01905E+19,,SBN9,1,,SEBWHITE,10000:1556781011:823212:1028009,19917872,Q,1633,,,19917872,,2,,12.19,
8,1,DR/input_log_file.txt,,20190502-08:02:45.062,,,IX44622729-0,,,20190502-08:02:45,ECBOT,,,SEBWHITE,106.3710938,2,4ofsXh5_58,&SECDESKASQ,20190628,106.371582,527,FIX.4.2,20190502,201906,,20190502:3980:0,28,ECBOT,1,20190502,Comdty,0,,102,,,10267,19917872,1,FUT,12526922,4ofsXh5_58,130,1,16,USD,8,2.01905E+19,,TUM9,1,19917872,BLPTB,10000:1556781012:470376:1153011,,8,1638,N,0,,4,2,16,106.3710938,0
,,DR/input_log_file.txt,,,,,,,,20190502-08:02:45.067,,,,BLPTB,,,,,,,275,FIX.4.2,,201906,10267,,28,,,,,,,,,Z,,,,FUT,BLP_FOR:,,,,16,,,2.01905E+19,,TUM9,1,,SEBWHITE,10000:1556781012:470376:1153011,19917872,Q,1634,,,19917872,,2,,106.3710938,
13,1,DR/input_log_file.txt,,20190502-08:02:58.264,,,IX21764730-0,,,20190502-08:02:58,CME,,,SEBWHITE,98.55,2,0VEpmeS_50,&SECDESKASQ,20190617,98.58083333,514,FIX.4.2,20190502,201906,,20190502:1592:0,17,CME,100,20190502,Curncy,0,,102,,,10267,19917872,1,FUT,12526914,0VEpmeS_50,103,1,25,USD,12,2.01905E+19,,SFM9,1,19917872,BLPTB,10000:1556781009:924995:1148011,,8,1639,N,0,,4,1,25,98.55,0
,,DR/input_log_file.txt,,,,,,,,20190502-08:02:58.269,,,,BLPTB,,,,,,,268,FIX.4.2,,201906,10267,,17,,,,,,,,,Z,,,,FUT,BLP_FOR:,,,,25,,,2.01905E+19,,SFM9,1,,SEBWHITE,10000:1556781009:924995:1148011,19917872,Q,1635,,,19917872,,1,,98.55,
,,DR/input_log_file.txt,,,,,,C.065D.0668.0664.080300,,20190502-08:03:00,,,,SEBWHITE,,,,,,,83,FIX.4.2,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,BLPTB,,,1,1640,,,,,,,,
,,DR/input_log_file.txt,,,,,,C.065D.0668.0664.080300,,20190502-08:03:00.129,,,,BLPTB,,,,,,,87,FIX.4.2,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,SEBWHITE,,,0,1636,,,,,,,,
47,1,DR/input_log_file.txt,,20190502-08:03:01.531,,,IX21764754-0,,,20190502-08:03:01,CME,,,SEBWHITE,70.32,2,kLL23oI_23,&SECDESKASQ,20190617,70.3155,505,FIX.4.2,20190502,201906,,20190502:1592:0,17,CME,100,20190502,Curncy,0,,102,,,10267,19917872,1,FUT,12526885,kLL23oI_23,194,1,87,USD,40,2.01905E+19,,ADM9,1,19917872,BLPTB,10000:1556780952:521547:1120011,,8,1641,N,0,,4,2,87,70.32,0
,,DR/input_log_file.txt,,,,,,,,20190502-08:03:01.536,,,,BLPTB,,,,,,,268,FIX.4.2,,201906,10267,,17,,,,,,,,,Z,,,,FUT,BLP_FOR:,,,,87,,,2.01905E+19,,ADM9,1,,SEBWHITE,10000:1556780952:521547:1120011,19917872,Q,1637,,,19917872,,2,,70.32,
22,1,DR/input_log_file.txt,,20190502-08:03:06.203,,,IX38464458-0,,,20190502-08:03:06,CME,,,SEBWHITE,66.39,2,fXd1uY3_42,&SECDESKASQ,20190617,66.38631579,514,FIX.4.2,20190502,201906,,20190502:1592:0,17,CME,100,20190502,Curncy,0,,102,,,10267,19917872,1,FUT,12526905,fXd1uY3_42,64,1,41,USD,19,2.01905E+19,,NVM9,1,19917872,BLPTB,10000:1556781007:443118:1143011,,8,1642,N,0,,4,1,41,66.39,0
,,DR/input_log_file.txt,,,,,,,,20190502-08:03:06.208,,,,BLPTB,,,,,,,268,FIX.4.2,,201906,10267,,17,,,,,,,,,Z,,,,FUT,BLP_FOR:,,,,41,,,2.01905E+19,,NVM9,1,,SEBWHITE,10000:1556781007:443118:1143011,19917872,Q,1638,,,19917872,,1,,66.39,
,,DR/input_log_file.txt,,,,,,,,20190502-08:03:09,,,,SEBWHITE,294.75,2,cJrO4bb_48,&SECDESKASQ,,294.4375,506,FIX.4.2,,,,,,,,,,0,,,,,10267,19917872,,,,cJrO4bb_48,,1,9,USD,4,2.01905E+19,,O,1,19917872,BLPTB,10000:1556781009:270808:1147011,,8,1643,,,,,1,,294.75,
,,DR/input_log_file.txt,,,,,,,,20190502-08:03:09.073,,,,BLPTB,,,,,,,268,FIX.4.2,,201907,10267,,,,,,,,,,,Z,,,,FUT,,,,,9,,,2.01905E+19,,O,1,,SEBWHITE,10000:1556781009:270808:1147011,19917872,Q,1639,,,19917872,,1,,294.75,
,,DR/input_log_file.txt,,,,,,,,20190502-08:03:13,,,,SEBWHITE,99.09,2,MnIGpQG_12,4000,,99.09,501,FIX.4.2,,,,,,,,,,0,,,,,10267,19917872,,,,MnIGpQG_12,,1,154,GBP,70,2.01905E+19,,L,1,19917872,BLPTB,10000:1556780923:609671:1038019,,8,1644,,,,,2,,99.09,
,,DR/input_log_file.txt,,,,,,,,20190502-08:03:13.107,,,,BLPTB,,,,,,,269,FIX.4.2,,201909,10267,,,,,,,,,,,Z,,,,FUT,,,,,154,,,2.01905E+19,,L,1,,SEBWHITE,10000:1556780923:609671:1038019,19917872,Q,1640,,,19917872,,2,,99.09,
14,1,DR/input_log_file.txt,,20190502-08:03:21.047,,,IX21764736-0,,,20190502-08:03:21,CME,,,SEBWHITE,1.12495,2,d3KY8d6_57,&SECDESKASQ,20190617,1.124661538,516,FIX.4.2,20190502,201906,,20190502:1592:0,17,CME,1,20190502,Curncy,0,,102,,,10267,19917872,1,FUT,12526921,d3KY8d6_57,226,1,27,USD,13,2.01905E+19,,ECM9,1,19917872,BLPTB,10000:1556781012:149129:1152011,,8,1645,N,0,,4,1,27,1.12495,0
,,DR/input_log_file.txt,,,,,,,,20190502-08:03:21.051,,,,BLPTB,,,,,,,270,FIX.4.2,,201906,10267,,17,,,,,,,,,Z,,,,FUT,BLP_FOR:,,,,27,,,2.01905E+19,,ECM9,1,,SEBWHITE,10000:1556781012:149129:1152011,19917872,Q,1641,,,19917872,,1,,1.12495,
,,DR/input_log_file.txt,,,,,,,,20190502-08:03:31,,,,SEBWHITE,127.36,2,a0i2RmE_38,4000,,127.2993333,511,FIX.4.2,,,,,,,,,,0,,,,,10267,19917872,,,,a0i2RmE_38,,1,31,GBP,15,2.01905E+19,,G,1,19917872,BLPTB,10000:1556780957:104990:1045019,,8,1646,,,,,2,,127.36,
,,DR/input_log_file.txt,,,,,,,,20190502-08:03:31.485,,,,BLPTB,,,,,,,269,FIX.4.2,,201906,10267,,,,,,,,,,,Z,,,,FUT,,,,,31,,,2.01905E+19,,G,1,,SEBWHITE,10000:1556780957:104990:1045019,19917872,Q,1642,,,19917872,,2,,127.36,
5,1,DR/input_log_file.txt,,20190502-08:03:33.319,,,IX40151386-0,,,20190502-08:03:33,CME,,,SEBWHITE,1952.8,2,yY1BnmB_2,&SECDESKASQ,20190621,1953.083333,509,FIX.4.2,20190502,201906,,20190502:1592:0,21,CME,1,20190502,Index,0,,102,,,10267,19917872,1,FUT,12526863,yY1BnmB_2,221,1,11,USD,6,2.01905E+19,,FAM9,1,19917872,BLPTB,10000:1556780920:504185:1095011,,8,1647,N,0,,4,1,11,1952.8,0
,,DR/input_log_file.txt,,,,,,,,20190502-08:03:33.324,,,,BLPTB,,,,,,,269,FIX.4.2,,201906,10267,,21,,,,,,,,,Z,,,,FUT,BLP_FOR:,,,,11,,,2.01905E+19,,FAM9,1,,SEBWHITE,10000:1556780920:504185:1095011,19917872,Q,1643,,,19917872,,1,,1952.8,
